real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13;1281979.13
853923.553;1164516.649;;1367495.153;586991.103;3218237.653;;76144.777;865634.173;853923.553;251652.287
2704666.053;2704666.053;;4095265.443;;;;239941.667;4095265.443;2704666.053;
;;;410722.067;;;;;410722.067;;
769.45;347514.929;345168.829;782381.567;869314.159;1351905.39;386649.304;608711.7;910605.087;452679.77;1115229.506
428225.507;428225.507;288938.287;2993301.744;438581.88;3518883.727;966126.707;3070077.44;349539.722;2850038.827;2184086.31
257918.55;257918.55;257918.55;257918.55;223476.908;257918.55;369965.166;257918.55;257918.55;257918.55;439249.99
;;;;257918.55;;257918.55;;;;1050010.91
;;;;;;;;;;257918.55
435329.693;435329.693;;3116462.707;;436042.82;3117175.834;3116462.707;3116462.707;435329.693;3116462.707
177980.15;118350.092;19479.257;11598.035;33260.67;20462.488;90269.466;248108.57;29357.282;76966.851;15498.651
7002.26;;8036.223;42591.294;2363.983;13791.464;58199.276;11130.407;39186.782;23159.427;1140.169
465778.11;521415.634;1480164.106;539567.897;1156844.962;1578383.964;58644.44;1398625.01;766967.849;1536530.087;1918409.343
360763.473;451588.905;84517.469;527494.354;100414.132;135522.714;290070.785;572519.776;348933.645;857673.927;168114.59
98571.893;1643851.735;94156.299;1785.035;8131.472;129603.098;125469.079;40835.346;451855.514;;
10880.343;;;757122.737;98559.698;;342581.673;460691.086;;;
22769.313;;;5277.724;;;921163.103;30820.286;;;
15326.953;;;4646.937;;;;;;;
6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033;6796059.033
46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273;46414.273
4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54;4408434.54
6983.05;6983.05;6983.05;6983.05;6983.05;6983.05;6983.05;6983.05;6983.05;6983.05;6983.05
2072582.73;2072582.73;1897166.63;2764031.927;368051.853;2764031.927;1897166.63;2764031.927;2072582.73;2072582.73;2588615.827
;;;;1897166.63;;;;;;
5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04;5111093.04
;1350167.248;395929.48;;2229402.406;199341.367;395929.48;120523.487;;;745685.559
;;;;125325.856;;;;;;
475604.447;475604.447;475604.447;475604.447;475604.447;475604.447;475604.447;475604.447;475604.447;475604.447;475604.447
;;8474.296;;8474.296;;8474.296;;;;
156916.427;156916.427;;;103075.133;;;88463.004;59662.304;156916.427;
19255.0;19255.0;;;869433.843;;;1488567.2;154286.897;19255.0;
501443.44;1984987.244;737020.831;211497.843;34570.7;696013.713;214328.766;65148.323;37588.173;1752091.353;389211.835
92379.38;768660.654;188089.33;53208.386;188089.33;86321.776;322429.153;166244.863;24806.613;823318.55;346341.603
165067.983;188089.33;;188089.33;;188089.33;20074.13;138565.652;200213.724;188089.33;85170.093
824554.877;;;;;;188089.33;732954.997;801038.687;;188089.33
188089.33;;;;;;;188089.33;188089.33;;
146942.337;146942.337;1407623.927;526961.933;81803.137;1321257.49;526961.933;957435.49;526961.933;146942.337;957435.49
1209872.933;1209872.933;1043801.927;;958311.733;957435.49;;526961.933;;1209872.933;526961.933
526961.933;526961.933;526961.933;;526961.933;526961.933;;;;526961.933;
1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143;1578121.143
2083019.237;2083019.237;1466614.287;2083019.237;1466614.287;2083019.237;1466614.287;2083019.237;2083019.237;2083019.237;2082784.807
36.287;36.287;2342.337;36.287;2342.337;36.287;2342.337;36.287;36.287;36.287;8162.857
2342.337;2342.337;;8162.857;;8162.857;;8162.857;2342.337;2342.337;2342.337
;;;2342.337;;2342.337;;2342.337;;;
933.867;933.867;933.867;933.867;933.867;933.867;933.867;933.867;933.867;933.867;933.867
430945.683;430945.683;430945.683;430945.683;430945.683;430945.683;430945.683;430945.683;430945.683;430945.683;430945.683
6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093;6229962.093
4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487;4532938.487
1852.777;1852.777;1852.777;1852.777;1852.777;1852.777;1852.777;1852.777;1852.777;1852.777;1852.777
